datetime,tempmax,tempmin,temp,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,precipprob,precip
26/12/2024,32.6,24.7,28.4,23.6,76.2,38.5,22.5,253.6,1010.9,63.6,100,3.876
27/12/2024,33.3,24.8,29,23.6,73.7,28.4,18.1,268.8,1010.9,51.5,0,0
28/12/2024,33.6,25.8,29.6,22.7,67.8,27.7,20.3,261,1009.9,54.7,0,0
29/12/2024,32.6,25.7,29.1,23.9,73.9,31.7,15.6,285.8,1009.5,55.4,100,0.008
30/12/2024,31.1,24.9,28.1,23.2,75.5,46.4,28.5,244.9,1010.2,62.1,100,1.043
31/12/2024,31.8,23.1,28.1,23.2,75.6,37.8,24.2,260.9,1009.2,62.7,100,1.672
1/1/2025,89.7,77.8,82.8,73.7,74.6,25.3,9.9,272.3,1008.6,54.8,0,0
2/1/2025,90.9,76.9,83.9,74.1,73.2,18.8,10.7,293.9,1008.6,51,0,0
3/1/2025,89.3,75.4,83.4,73.9,73.7,17.2,28.8,300,1009,51.6,0,0
4/1/2025,93.1,77.9,84.6,72.5,68.6,25.3,17.7,249.7,1008.9,52.7,0,0
5/1/2025,91.4,77.1,82.2,74.1,77.5,19,14.6,242.8,1008.8,56.9,100,0.353
6/1/2025,91.5,75.4,82.5,74.3,77.7,18.6,9.2,265.7,1008.5,54.7,100,0.342
7/1/2025,88.9,77.1,82.6,74.6,77.5,21.3,10.6,266.7,1008.6,51.1,0,0
8/1/2025,88.4,75.3,81.8,75.6,82.3,19.7,11.5,293.6,1008.9,70.4,100,1.011
9/1/2025,85.6,75.2,79.4,75.2,87.5,15.4,11.1,268.8,1010.3,81.6,100,2.445
10/1/2025,89.4,75.7,82.4,75.3,79.9,24.2,12.5,284.5,1010.5,62.6,100,0.266
11/1/2025,87.8,75.3,81.4,75.5,83.1,18.1,10.7,264.8,1010.5,63.8,100,0.772
12/1/2025,90.6,76.7,82.3,73.5,75.5,33.3,16.6,257.8,1009.7,60.8,0,0
13/1/2025,87.8,77.4,82.5,74.7,77.5,33.3,11.5,263.2,1008.3,54.5,100,0.544
14/1/2025,83.9,76.9,79.8,75.1,85.7,31.1,10.7,266.3,1009.9,67.6,100,1.311
15/1/2025,91.1,75.4,83.1,74.2,75.9,16.8,11.6,267.1,1008.7,55.5,0,0
16/1/2025,88,77.1,83.3,74.9,76.4,20.1,9.4,268.5,1008.3,55.1,0,0
17/1/2025,89,78.3,81.9,75.6,81.9,21.3,13,285.2,1007.9,65.3,100,0.846
18/1/2025,87,75.2,80.3,74.6,83.6,25.3,16.7,253.5,1007.9,72.7,100,0.861
19/1/2025,89.5,76.7,82.5,75.4,79.9,26.4,12.8,268.5,1006.6,62.9,100,0.011
20/1/2025,84.2,75.1,78.8,74.9,88.1,33.3,13.2,247.2,1007.8,67.9,100,2.165
21/1/2025,86.3,75.2,79.1,75.4,88.9,27.7,14.3,274.4,1008.3,76.4,100,2.35
22/1/2025,88,75.3,80.3,74.8,84.1,17.2,10.2,265.9,1008.9,69.8,100,0.001
23/1/2025,87.3,77.1,81.6,75.6,82.5,19,11.3,300,1008.7,62.6,100,0.002
24/1/2025,87.8,76.6,81.3,75.4,82.8,16.6,8,263.4,1007.7,62.7,100,0.042
25/1/2025,88,75.6,80.8,75.2,83.4,23,9.4,270.6,1008.2,56.7,100,0.038
26/1/2025,89.6,76.8,82.6,74.8,78.1,20.1,14,257.1,1007.7,56.2,100,0.019
27/1/2025,86,76.7,81.8,74.1,77.9,17.9,12,256.2,1007.2,57.5,0,0
28/1/2025,82.5,75,79.4,75.8,88.8,33.9,9.9,278,1008.8,72.4,100,5.101
29/1/2025,84.4,75.3,79.5,74.7,85.8,34.4,28.6,288.2,1010.5,70.6,100,2.29
30/1/2025,86.2,73.9,81,73.4,78.2,27.7,13.3,297.4,1009.5,67,100,0.157
31/1/2025,86.6,75.2,81,74.9,82.3,26.2,12.5,308.9,1007.9,60.8,100,0.391
1/2/2025,86,76.7,81.5,75.3,82,23,9.6,299.1,1007.2,68,100,0.045
2/2/2025,87,78.1,82.8,76.7,82.4,24.6,10.3,327.5,1007.2,68.2,100,0.051
3/2/2025,86.2,79.4,82.8,76.4,81.6,18.8,10.1,310.7,1008.3,67.6,100,0.001
4/2/2025,87.2,77,81.2,75.7,83.8,29.5,10.9,296,1008.4,60.8,100,0.05
5/2/2025,87.8,76.9,82.3,74.4,77.6,33.3,12.1,279,1007,54.6,100,0.001
6/2/2025,86.6,78.8,82.1,75.1,79.8,27.7,13.8,299.8,1007.6,68.2,100,0.543
7/2/2025,87.7,75.7,81.6,75.4,82.3,18.8,10,333.3,1008.7,71.2,100,0.43
8/2/2025,85.5,73.6,80.2,74.9,84.3,33.3,12.5,261.8,1008.7,70,100,6.146
9/2/2025,86.4,77,81.9,75.3,81.1,17.2,11.5,302.9,1009.2,60.5,100,0.012
10/2/2025,86.6,77.2,81.5,75.7,82.9,23,8.5,303.8,1009.6,67.9,100,0.027
11/2/2025,88.3,76.7,81.9,75.9,82.7,18.3,10.1,307.8,1010.8,64.8,100,0.076
12/2/2025,93,76.8,83.5,75.4,78.1,15.7,12.9,294.4,1010.6,49.4,0,0
13/2/2025,94.3,77,85.4,74.2,71.2,28.9,12.1,218.6,1009.6,54,0,0
14/2/2025,90.1,77.5,83.7,75.1,76.1,26.4,22.1,251.9,1008.8,55.2,0,0
15/2/2025,87.7,78.2,83,75.3,78.2,19,11.2,282.9,1008.8,56.6,100,0.077
16/2/2025,89.9,77.4,82.3,75.8,81.4,19.7,7.4,284.6,1009.6,59.9,100,0.026
17/2/2025,86.6,77.3,80.1,75.8,87.2,18.6,9.6,255.3,1010.6,61.5,100,1.065
18/2/2025,86.1,75.6,80.2,75.6,86.3,20.8,10.1,285.4,1010.2,66.5,100,0.023
19/2/2025,86.8,75.2,80.6,75.1,84.3,16.3,11.4,320.7,1010.4,64.2,100,0.899
20/2/2025,87.7,75.1,81.5,74,79,17.4,9.1,308.6,1010.2,54.7,100,0.04
21/2/2025,88.7,76.9,82.4,75,78.8,19.7,10.8,283,1010.4,55.5,100,0.038
22/2/2025,85.3,77.5,80.9,75.2,82.8,20.8,9.2,269.1,1010.5,62.2,100,0.306
23/2/2025,85.3,77.2,80.3,75.6,86,17,7.9,268.4,1011.7,63.8,100,0.166
24/2/2025,89,75.7,80.3,75.2,85.2,13.2,11.8,290.3,1011.8,68.4,100,3.274
25/2/2025,89.4,75.7,81.2,74.7,81.4,16.1,11.1,327.7,1012.2,58.4,0,0
26/2/2025,85.3,77.1,80.8,75.2,83.5,11.2,5,317.3,1012.2,63,100,0.001
27/2/2025,90.3,76.9,81.4,75.7,83.7,16.6,13.2,279.3,1010.8,69.3,100,0.312
28/2/2025,89.3,75.6,81.7,75.1,81.6,15,12.8,292.6,1010.3,59.7,100,0.095
1/3/2025,89.6,75.6,82.9,75.3,78.9,17,10.3,358.1,1009.3,51.3,100,0.077
2/3/2025,90.8,77.1,83.4,76.3,80,15.4,12.4,320.2,1008,58.6,100,0.001
3/3/2025,88.9,76.9,82.7,75.8,80.4,11.6,7.1,319.5,1007.7,63.5,100,0.002
4/3/2025,86.8,75.7,80.9,75.8,85.4,14.3,7.3,91.8,1008.3,75.7,100,1.636
5/3/2025,90.7,75.7,83.8,75.6,77.6,16.8,12.2,64,1008,52.2,100,0.004
6/3/2025,91.6,77.5,84.2,75.2,75.7,17,13,259.6,1009.2,55.2,0,0
7/3/2025,90.9,77,83.2,74.1,74.6,16.8,18.4,235.1,1008.3,58,0,0
8/3/2025,91.5,75.9,81.3,74.3,80.6,28.9,15.8,213.4,1007.3,58.2,0,0
9/3/2025,89.3,77.2,81.6,75.3,82,14.1,13,352.4,1009.3,56.5,0,0
10/3/2025,85.8,77.2,80.9,75.5,84,15.4,8.8,194.4,1010,53.8,0,0
11/3/2025,90.8,75.9,82.7,74.7,77.8,15,12.5,10.1,1008.9,48.4,0,0
12/3/2025,90.8,78,83.7,74.6,75.2,13.2,10.7,303.4,1008.5,52.3,0,0
13/3/2025,89.8,78.7,83.3,75.7,78.9,16.1,9,267,1008,51.5,0,0
14/3/2025,93.5,77.1,82.7,74.2,76.8,20.8,14.6,245.4,1008.9,44.8,100,1.142
15/3/2025,87.9,77.4,81.7,73.8,77.7,28.9,16.4,247.5,1009.7,57.5,100,0.008
16/3/2025,90,77.3,83,73.1,72.8,24.2,16.6,246.2,1008.3,54.8,0,0
17/3/2025,87.5,75.2,81,75.4,83.4,50.8,13.8,294.5,1008,62.2,100,1.22
18/3/2025,88.6,75,80.7,74.1,81.5,24.8,7.8,263.6,1009.9,63.4,100,0.418
19/3/2025,89.5,75.1,82.3,73.6,76.3,24.2,12.6,265.2,1011.3,54.5,100,0.008
20/3/2025,90.4,77.3,82.4,74.8,78.5,18.6,10.6,279.2,1011.3,54.1,100,0.016
21/3/2025,90.8,79.4,84.6,73.9,71.1,28.2,12,310.1,1011.5,44.8,100,0.008
22/3/2025,89,77,81.9,76.4,84.1,18.6,10.4,268.2,1010.5,53.5,100,0.559
23/3/2025,90.4,78.7,82.8,76.6,82.2,20.6,11.4,296.2,1009.8,54,0,0
24/3/2025,89.1,78.6,82.5,75.8,80.9,23.7,11,286.1,1008.9,50.1,0,0
25/3/2025,87.3,77,82.3,76.3,82.6,21.5,11.1,318.1,1007,47.7,100,0.188
26/3/2025,87.6,78.8,83,77.2,83.2,26.2,10.5,301.2,1005.8,56.3,100,0.004
27/3/2025,87.8,78.7,81.8,77.5,87.3,19,18.8,292.8,1005.7,56.5,100,0.158
28/3/2025,85.5,78.4,82.2,75.6,80.8,21.7,14.1,248,1006.4,52.1,100,0.039
29/3/2025,89.1,76.9,82.5,74.1,76.6,28.9,19.1,238.3,1007.6,52.1,100,0.032
30/3/2025,94.1,78.9,85,74.7,72.7,17.4,13.6,251.7,1008,42.4,0,0
31/3/2025,92.7,77.3,82.8,75.2,79.4,35.7,15.1,268.1,1007.9,43.9,100,0.488
1/4/2025,86.2,76.9,80,75.5,86.6,16.6,9.8,259.2,1008.8,48.3,100,0.835
2/4/2025,88.4,75.8,80.4,74.8,84.1,28.9,14.6,236.6,1009.3,55.2,100,0.582
3/4/2025,89.2,76.9,82.1,76,82.9,10.7,8,338.7,1010.1,53.2,100,0.04
4/4/2025,89.1,75.7,81.9,75.6,82.3,13.6,9.4,264.1,1009.7,44.6,100,0.008
5/4/2025,89.4,78.1,81.2,75.8,84.2,27.7,11.5,315.3,1009.4,46.2,0,0
6/4/2025,91,75.5,80.6,75.1,84.9,26.4,12.1,249.7,1009.6,53.1,100,2.244
7/4/2025,90.9,75.4,82.7,74.6,78.2,9.8,10.5,33.5,1010.4,44.2,0,0
8/4/2025,90.5,78.6,83.9,74.9,75.5,13.6,8.8,46.1,1010.9,44.7,0,0
9/4/2025,90.1,77.5,83.4,75.9,78.8,17.2,13.2,50.9,1009.7,42.5,0,0
10/4/2025,90.9,77.7,82.3,76.2,82.6,13.2,16.5,276.5,1008.6,57.3,0,0
11/4/2025,91.4,77.3,81.7,75.8,83.3,15,15,235,1008.3,55.8,0,0
12/4/2025,87.4,77.2,81.4,76.1,84.4,13,8.2,199.9,1009,54.6,100,0.024
13/4/2025,88.5,76.7,80.2,75.7,86.9,13,13.1,235.7,1010,54.7,100,0.984
14/4/2025,93,75.7,83.7,75.3,77.3,18.8,12.9,253.4,1008.7,50.2,100,0.079
15/4/2025,85.7,78.3,81.4,75.8,83.6,13.4,9.1,253.9,1008.9,53.3,0,0
16/4/2025,90.6,75.6,82.4,76.2,82.7,12.5,10.9,271.2,1008.3,52.2,0,0
17/4/2025,85.6,77.1,81,76.5,86.7,13.9,5,303.2,1008.6,61.5,100,0.118
18/4/2025,90.9,77.1,81.9,77,86,13,13,231.6,1008.4,53.9,100,0.118
19/4/2025,92.5,77.3,83.9,75.7,78.2,12.3,10.2,291.5,1007.8,48.2,0,0
20/4/2025,94.4,75.1,83.7,74,74.3,12.5,10.4,261.5,1008.4,46.7,100,0.039
21/4/2025,87.9,78.9,82.2,74.4,77.8,14.5,11.3,233,1010.3,49.3,0,0
22/4/2025,90.5,77,82.1,74.9,80.1,14.8,10.1,262.3,1010.5,49.6,0,0
23/4/2025,90.8,75.6,82.5,73.6,75.6,26.4,15.7,239.7,1009.8,38.7,100,0.354
24/4/2025,91.2,77,83.1,74.9,77.2,24.2,12,247.8,1009.5,47.7,0,0
25/4/2025,91.4,76.2,82.8,75.8,80.6,17.2,9.1,233.3,1009.6,52.2,100,0.016
26/4/2025,90.3,77.5,83.1,76.4,81.3,10.7,8.3,29.7,1009.7,54.5,100,0.472
27/4/2025,89.7,77,83,76.7,82.4,13,8.7,347.1,1009.2,52.7,0,0
28/4/2025,90.7,78.9,84,75.9,77.3,11.4,9.6,82.6,1008.5,45.9,0,0
29/4/2025,91.1,77,83.7,75.3,77,12.3,8.7,47,1008.5,52.3,100,0.63
30/4/2025,90.2,78.5,83.9,75.2,76.3,13.9,10.7,55.9,1008.8,51.6,0,0
1/5/2025,91.1,75.8,84,75.7,77.2,9.4,7.4,175.3,1009.6,55.2,0,0
2/5/2025,90.8,77.8,83.7,76.8,80.7,12.8,8.1,235.6,1009.1,59,100,0.024
3/5/2025,92.5,77,82,75.7,82.7,27.7,12.8,116.9,1008,53.4,100,0.157
4/5/2025,90.8,77.9,82,75.7,82.3,13.9,10.9,122.2,1008.1,49.4,0,0
5/5/2025,92.9,76.7,83.3,75,78.3,13.6,12.1,113.9,1008.8,46.3,0,0
6/5/2025,93.2,76.7,83.5,74.8,76.8,10.5,16.1,95.2,1008.9,49.8,0,0
7/5/2025,91.1,76.6,82.6,75.5,80.1,14.5,10,131.1,1007.7,59.5,0,0
8/5/2025,91.4,76.8,83.7,75.9,78.6,11.9,10.9,107.4,1007.7,58.1,0,0
9/5/2025,91.4,77.1,84.1,75.9,77.6,11.6,11.1,245.8,1008.6,41.4,0,0
10/5/2025,92.5,79.2,83.1,76.7,82.1,11.9,12.8,162,1007.6,57.1,0,0
11/5/2025,91.9,77.3,82.3,75.5,81.2,13.9,9.5,199.1,1007.5,46,0,0
12/5/2025,90.1,77.5,83.2,74.8,76.8,16.8,13.4,235,1007.3,45.5,0,0
13/5/2025,93.3,77.3,83.1,75.2,78.8,14.1,14,214.7,1008.2,55.1,100,0.394
14/5/2025,88.5,76.9,81.6,75.9,83.9,13.9,9.9,194,1009.3,49.1,100,0.079
15/5/2025,91.4,77.2,82.9,75.8,80.6,13.9,10.4,42.3,1008.7,47.2,100,0.591
16/5/2025,89.1,78.7,82.5,76.9,83.9,14.8,13.1,187.9,1008.9,55.6,0,0
17/5/2025,90.8,75.9,80.7,76.1,86.8,13.2,7.9,100.6,1009,42.8,100,0.654
18/5/2025,91.4,76.8,81.9,76.3,84.8,13.2,9.8,98.1,1008.9,47.1,100,0.039
19/5/2025,91.1,77.1,82.1,75.8,82.5,12.3,13.1,96.8,1008.7,58.3,100,0.472
20/5/2025,92.2,76.8,83.7,75.2,77.1,11.9,9.8,71.7,1008.1,47.1,0,0
21/5/2025,86.6,78.8,81.6,77.3,87.1,12.1,10.9,171.3,1008,51,100,0.55
22/5/2025,88.2,77.6,81.2,76.7,86.8,15,10.3,33.4,1007.6,57.7,100,0.984
23/5/2025,84.2,75.4,78.7,76.3,92.5,21.9,8.4,236.7,1007.3,61,100,0.401
24/5/2025,89.6,76.8,82,75.8,82.5,19.5,8.9,242.3,1006.8,48,0,0
25/5/2025,86.2,77.2,81,76.7,87.3,11.9,5.6,125.7,1008.1,47.5,0,0
26/5/2025,84.3,77.2,80.2,76.3,88.1,17.2,7.9,235.1,1009.1,52.3,100,0.016
27/5/2025,91.9,77.4,84.2,74.4,73.8,25.3,15.3,254,1008.8,37.3,0,0
28/5/2025,92.8,77,84.5,75.1,74.7,9.8,8.6,308.6,1009.1,41.6,0,0
29/5/2025,91.4,75.2,83.3,76.3,80.4,24.2,15.1,68.1,1010.2,48.2,100,2.401
30/5/2025,91.8,76,82.9,76.4,81.8,11.9,8.6,45.2,1011,44.6,100,0.024
31/5/2025,92.8,78.6,84.5,76.2,77.9,13.9,9.5,247.1,1011.8,48.9,100,0.008
1/6/2025,88.1,76.8,82.4,74.9,79.1,11.2,10.2,86.1,1012,47.1,0,0
2/6/2025,92,77.5,83.7,75.8,78.3,8.9,9.2,52.8,1010.5,44.3,0,0
3/6/2025,90.4,77.1,82.8,76,81,11,10.7,98.7,1010.1,48,100,0.004
4/6/2025,91.2,77.5,83.2,75.7,79.7,9.6,5.4,211.1,1010.7,48.1,100,0.157
5/6/2025,91,77,83.1,75.8,79.7,11,5.7,304.4,1010.3,43.1,0,0
6/6/2025,89.1,76.8,82.2,75.2,80,14.8,8.9,109.1,1010.6,54.3,100,1.622
7/6/2025,89.9,76,81.7,75.1,81.6,12.8,8.4,299.4,1010.7,52.4,0,0
8/6/2025,92.2,75.5,83.3,74.1,75.2,9.2,6.6,7.3,1009.2,39.2,0,0
9/6/2025,89.7,77.6,83.7,75.6,77.2,11,8.7,57.8,1008.7,47.9,0,0
10/6/2025,89,78,81.9,76.9,85.6,10.5,7.4,2.2,1008.3,60.6,100,1.008
11/6/2025,90,77,83.1,76.1,80.5,14.8,11.2,77.7,1008.1,45.7,0,0
12/6/2025,91.3,76.9,83.7,75.2,76.8,14.8,14,73.1,1008.4,30.9,100,0.004
13/6/2025,93.8,77,84.9,74.3,72.6,10.7,11.8,87.4,1009.8,33.7,0,0
14/6/2025,91.2,77.5,81.2,75.4,83.3,34.4,19,84.3,1010.3,45.9,100,0.866
15/6/2025,90.7,76.5,83.4,75.8,79.2,16.6,13.6,103.1,1009.6,49.1,0,0
16/6/2025,91.3,77.7,84.5,76.7,78.3,15.7,12.9,72.8,1009.5,47.7,0,0
17/6/2025,92.1,75.3,82.4,75.1,80.1,14.5,15.8,78.2,1010.5,54.3,100,1.811
18/6/2025,83.7,76.8,78.2,75.6,92.1,14.8,11.9,216.6,1010.9,65.7,100,1.165
19/6/2025,82.7,75.1,78.7,73.3,84.1,16.1,9.4,99.9,1010.6,60.6,0,0
20/6/2025,89.3,74.9,81.1,73.2,78.6,14.5,12.6,91.7,1010.9,49.2,100,0.591
21/6/2025,85.8,75.6,79.5,75.1,87,17.2,7.3,155.3,1011,66.2,100,0.157
22/6/2025,89.6,76.9,82.7,75.5,80,16.3,15.7,83.5,1010.2,49.8,100,0.004
23/6/2025,89.6,77.6,83.1,75.1,77.5,18.3,13,80.4,1009.9,52,0,0
24/6/2025,87.3,75.6,81.6,75.2,81.8,15.4,9.3,90,1010.9,41,0,0
25/6/2025,91,76.5,81.5,73.9,79.1,10.3,8.7,214.1,1011.5,39.7,0,0
26/6/2025,91,75.5,83.4,74.1,74.9,11.4,9,56.8,1010.2,40.1,0,0
27/6/2025,90.4,77.2,83,75.4,78.9,9.8,7.6,280.3,1010.1,51.3,0,0
28/6/2025,87.4,73.5,79.1,75.1,88.3,32.3,10.2,59.1,1010,55,100,0.906
29/6/2025,80.6,73.3,77,75,93.5,16.8,4.9,218.7,1009.5,60,100,0.024
30/6/2025,89.2,76.9,81.6,75.1,81.4,22.6,18.3,83.7,1008,49.9,100,0.079
1/7/2025,89.6,74.4,81.3,75.4,83.3,17.4,11.4,108.7,1010.1,56.4,100,1.488
2/7/2025,89.4,75.2,80.6,75.2,84.8,12.1,10.5,94.2,1010.2,52.2,100,0.275
3/7/2025,87.3,76.4,81,75.1,83.3,12.1,10.1,77.1,1011,60.1,100,0.236
4/7/2025,89.6,73.8,81.9,73.6,77.3,10.1,8.7,91.8,1010.5,44,0,0
5/7/2025,89.2,75.4,82.2,74.9,79.7,13.2,12.3,48.8,1010.4,54.9,100,1.024
6/7/2025,90.5,74.1,79.1,73.8,85.3,13.6,11.2,186.5,1010.9,66.1,100,2.244
7/7/2025,90.4,74.7,80.4,74.1,82.6,25.9,9.4,106.3,1011.1,50.1,100,2.165
8/7/2025,90.9,75.1,81.8,75,81,15.2,15.2,78.8,1010.8,51.6,100,0.433
9/7/2025,91,77.3,82.4,74.9,79.5,13,10.5,304.1,1010.1,53.2,0,0
10/7/2025,89.1,77,82.2,73.2,75.1,10.1,9.8,1.3,1008.9,46.4,0,0
11/7/2025,87.2,76.2,81.5,71.8,73.1,11.4,8,60.9,1008.3,49.4,0,0
12/7/2025,90.8,73.6,82,72.1,73.6,12.5,13.6,84.6,1009.6,33.4,0,0
13/7/2025,89.9,75.2,82.6,74.1,76.5,15.7,14.1,78.7,1010.1,44.5,0,0
14/7/2025,88.2,77,81.2,75.3,83,11.9,7.3,23.4,1010.5,56.2,0,0
15/7/2025,92.3,76.6,82.2,75.4,81,11.6,9.5,235.6,1010.3,51.8,0,0
16/7/2025,90.7,76.8,82.5,75.4,80.1,11.2,9.7,355.4,1009.7,51.5,0,0
17/7/2025,90.5,75.8,82.4,75.5,80.7,11.4,8.5,315.3,1009.8,49.8,0,0
18/7/2025,90.2,77.3,82.8,74.6,77.4,11.2,10.3,16.6,1009.3,50.8,0,0
19/7/2025,91.8,73.9,82.5,72.8,73.9,9.4,8.8,82.9,1008.2,40.5,0,0
20/7/2025,89.4,75.3,82.3,72.4,73,11.2,9.8,353.4,1008,41.7,0,0
21/7/2025,90.8,75.6,82.6,72.6,73.1,10.1,13.2,70.1,1009.3,44.7,100,0.118
22/7/2025,89.2,73.8,82.1,70.7,70.1,11,12.2,74,1008.8,31.8,0,0
23/7/2025,91.7,73.7,82.6,71.2,70.5,12.8,11.4,73.9,1008.1,26.8,0,0
24/7/2025,90.7,75.1,82,73,75.8,11.9,9,70.5,1008.5,29.8,0,0
25/7/2025,91.3,76,83.6,73.8,73.9,12.5,13.9,83,1008.8,34.8,0,0
26/7/2025,92.5,76,83.7,74.7,75.8,14.1,11.9,74.3,1010,27.4,0,0
27/7/2025,92.1,77,84.1,75,75.6,11.6,11.1,53,1010.4,40.6,0,0
28/7/2025,89,76.2,81,74.7,81.5,15.7,17.2,282.7,1010.4,59.1,100,0.709
29/7/2025,90.9,75.4,83.2,74.7,76.7,13.4,13.6,62.6,1009.5,43.3,0,0
30/7/2025,92.2,76,83.3,74.8,76.8,11.6,13.3,90,1009.7,47.3,0,0
31/7/2025,92.2,77,83.6,74,74.3,15.2,17.8,79.3,1009.8,40.8,100,0.024
1/8/2025,90.8,77.4,84.1,73.7,72,16.8,15.7,83.2,1009.2,32.4,0,0
2/8/2025,90.9,73.5,82.8,73.3,74.8,15,15.4,57.4,1009.8,26.1,0,0
3/8/2025,90.3,75.5,82.4,74.9,78.9,15.9,10.3,165.1,1010.7,46.1,0,0
4/8/2025,90.9,75.2,80.3,73.4,80.6,14.3,14.4,171.9,1011,55.5,100,0.047
5/8/2025,89.5,73.5,80.3,74.2,82.9,14.1,9.1,66.2,1011.1,45.1,100,0.725
6/8/2025,90.7,76.3,82.8,74.1,76.5,12.5,11.4,60.2,1010,41.9,0,0
7/8/2025,89.9,77.3,83.4,75.5,78.4,13,8.9,45,1009.7,53.3,100,0.394
8/8/2025,89,78.6,82.5,76.2,82.1,13.2,10.7,53.5,1010.9,57.4,100,0.024
9/8/2025,90.8,76.8,82.2,74.8,79.3,14.5,12.7,69.7,1011.6,50.7,0,0
10/8/2025,90.8,75,82,74.1,78.5,13.6,9.9,66.9,1010.7,41.6,0,0
11/8/2025,87.4,75.7,80.1,75.1,85.5,14.3,11.6,322.9,1010,57.1,0,0
12/8/2025,86,73.7,77.6,74.9,91.8,11.6,9.4,217.1,1010.6,57.4,100,1.299
13/8/2025,87.8,73.5,80.6,73.4,80.4,15,14.4,68.5,1010.9,51.4,100,0.315
14/8/2025,87.3,75.3,80.1,72,77.9,16.3,10.4,138,1011.2,54.9,100,0.079
15/8/2025,90.4,72.7,81.3,69.3,69.4,11.2,11.8,41.6,1009.4,31.2,100,0.016
16/8/2025,90.5,73.1,81.9,71.9,73,15.7,15.2,74.2,1008.6,34.7,0,0
17/8/2025,90.8,76.6,83.3,73.1,72.4,27.7,17.8,81.2,1010,35.6,0,0
18/8/2025,88.6,75.7,81.6,73.4,77.1,21.7,17.2,85.3,1011.1,54.5,100,0.161
19/8/2025,83.7,75.1,78.6,74.9,88.8,17.9,10,57.5,1011.5,60,100,0.393
20/8/2025,88.8,73.9,79.3,74.4,85.9,13.9,14.6,103,1011,61,100,0.134
21/8/2025,89.4,73.9,81.2,73.5,78.9,9.8,8.8,275.4,1011,50.1,0,0
22/8/2025,90.5,76.9,82.2,74.8,79.4,14.3,8.6,60,1010.4,48.5,100,0.008
23/8/2025,90.9,75.6,82.9,74.6,77.3,12.5,10.8,49.7,1010,50.2,100,0.024
24/8/2025,88.3,76.4,81.6,74.6,80,14.3,8,238.8,1010.7,58.6,100,0.008
25/8/2025,87.3,74.2,79.6,73.8,83.4,25.3,11.5,46.3,1011,49.7,100,0.322
26/8/2025,90.9,73.3,81.7,72.6,76,10.7,12.1,29.3,1010.6,25.6,100,0.004
27/8/2025,93.7,73.7,83.1,69.9,68.1,10.7,8.9,24.6,1010.1,25.1,0,0
28/8/2025,89.6,76.5,81.6,73.1,76.8,12.3,9.3,208.4,1009.9,42.3,100,0.04
29/8/2025,91.9,73.4,81.1,73.5,79.8,11.6,10.8,311,1011.1,51.6,100,0.111
30/8/2025,86.7,75.5,80.8,74.5,82.2,12.5,10.3,152.4,1010.5,54,100,0.154
31/8/2025,89.5,75.1,81.6,74.4,79.7,26.4,13.9,76.4,1009.9,40.8,100,0.222
1/9/2025,90.8,75.6,83.4,73.1,72.4,18.8,18.3,68.8,1008.8,35.9,0,0
2/9/2025,92.6,77.4,84.1,71.8,68.1,21,23,91.3,1009.6,42.7,0,0
3/9/2025,90.9,77,84.5,72.4,68,30,22,82.9,1010,23.1,0,0
4/9/2025,90.9,78,84.3,74.2,72.5,21.7,19,75,1009.6,27.7,0,0
5/9/2025,91.1,75.2,82.8,74.1,76.8,14.1,12.8,74.8,1009.9,37.5,100,0.177
6/9/2025,90.9,77,83,73.2,73.7,14.1,13.2,290.1,1010.5,45.2,100,0.54
7/9/2025,90.4,75.2,82.1,71.1,71.3,11.4,12.1,312.6,1010.1,27.3,100,0.008
8/9/2025,89.5,75.7,82.3,73.6,76,13.9,12.8,20,1010.3,32,100,0.02
9/9/2025,88.8,75.7,80.2,74.6,83.9,15.2,16.5,234.5,1010.8,46,100,0.158
10/9/2025,90.9,73.9,82.5,74.2,77.4,17.2,14.8,41,1009.7,36,100,0.143
11/9/2025,86.8,77,80.1,75.1,85.2,15.4,12.6,272.2,1010,53.7,100,0.618
12/9/2025,91.4,75.2,79.7,74.3,85.2,13.9,16.1,235.8,1010.5,47.7,100,0.375
13/9/2025,93.4,74.9,82.8,73.9,76.5,13.2,10.9,269.1,1010.5,35.1,100,0.016
14/9/2025,92.2,75.7,83,74.3,76.8,12.5,10.8,289,1010.6,40.7,100,0.028
15/9/2025,92.7,78.3,84.3,71,65.8,12.1,10.6,55.1,1010.4,35.7,100,0.016
16/9/2025,89.7,77,80.5,74.4,82.5,15,12.1,227.6,1010.1,46.4,100,0.245
17/9/2025,89.3,75,80.4,73.1,79.8,13.9,14.1,66.7,1010.4,46.3,100,0.504
18/9/2025,82.9,75.7,79.7,74.6,85,11.2,10.1,98.7,1010.5,48.4,100,0.112
19/9/2025,87.3,76,81.6,73.8,78,15.7,10.9,59.7,1010.5,46.3,100,0.603
20/9/2025,87.9,77,80.8,74.4,81.1,20.8,16.1,85.6,1010.3,51,100,0.308
21/9/2025,89.3,75.5,81.9,74.5,79.2,18.3,12.1,63.1,1010.7,40.5,100,0.072
22/9/2025,92.4,72.6,82.7,75.4,80.2,56.4,15.8,38.6,1009.5,39.4,100,0.056
23/9/2025,94,75.2,82.1,74.8,80.1,13,11.8,347.7,1009.9,36.7,100,0.076
